persona_id,idx,source_config,persona_text,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::159035,159035,persona,a high school student in the Clark County who hopes to have a career in public service,yes,100,explicitly described as a high school student,15,16,16
persona::160632,160632,persona,A curious and creative high school student who aspires to become an optometrist,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::167078,167078,persona,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::168283,168283,persona,A curious high school student who wants to understand the mathematical principles behind genetic inheritance,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::169394,169394,persona,A group of high school students who actively participate in student government and advocate for better educational opportunities,yes,100,Explicitly described as high school students,15,16,16
persona::171974,171974,persona,A high school student with a passion for art and a history of anger management issues,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::173120,173120,persona,A high school student who assists with the production of the gardening show and aspires to become a horticulturalist,yes,100,Persona is explicitly described as a high school student,15,16,16
persona::177792,177792,persona,A high school senior who excels in visual learning and can offer insights on effective teaching techniques,yes,100,Persona is explicitly described as a high school senior,15,16,16
persona::179667,179667,persona,A politically indifferent high school student who's just been assigned to write a report about a local politician.,yes,100,explicitly described as a high school student,15,16,16
persona::183028,183028,persona,A high school student with a natural talent for argumentation seeking to improve their skills under the coach's guidance,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::197049,197049,persona,a high school student who dreams of working in fusion energy research.,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
