idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
20,primary,A young child who dreams of becoming an RC car racer and looks up to the shop owner as a mentor,armor; armor; princess; knight; princess,is_scorched; was_scorched; married; is; is,unknown; knight; knight; thankful; thankful,5,5,3,3,5,4,0.0,21,23.809523809523807,0.0,0.9523809523809523,3.5714285714285716,5,5,2.0,0.5,1,5,1.0
21,primary,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",knight; dragon; knight; dragon; princess,is; fights_with; wants_to_marry; is; is,thankful; knight; princess; unfamiliar; thankful,5,5,3,4,5,3,0.0,16,31.25,0.0,0.9411764705882353,5.0588235294117645,5,5,2.0,0.5,1,5,1.0
21,primary,A fellow child who loves exploring and learning through interactive hardware,dragon; knight; knight; dragon; knight; knight; princess; princess; princess,fights_for; wants_to_marry; thankful; is; marries; rescues; thankful; marries; is_thankful_to,life; princess; princess; unfamiliar; princess; princess; knight; knight; knight,9,9,3,4,5,7,0.0,11,81.81818181818183,0.0,1.0,6.0,5,9,1.2,0.9,2,3,0.6
22,primary,A elementary school student currently learning about how communication has evolved over time,princess; princess; knight; scorched; princess,married; is_thankful_to; is; describes; is,knight; knight; riding; armor; thankful,5,5,3,4,6,4,0.0,13,38.46153846153847,0.0,1.0,6.153846153846154,6,5,1.3333333333333333,0.3333333333333333,2,4,0.6666666666666666
22,primary,A committed child actor who is always excited for the next school play,knight; princess; knight; princess; knight; knight; knight; knight; knight; princess,defeats; is thankful to; is thanked by; is married to; wants_to_marry; fought_with; wears; marries; rescues; is,dragon; knight; princess; knight; princess; dragon; armor; princess; princess; thankful,10,10,2,5,5,10,0.0,13,76.92307692307693,0.07692307692307693,1.0,4.461538461538462,5,10,1.6,1.0,1,5,1.0
23,primary,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,knight; princess; young; princess; knight; princess; princess,fights_with; is_in; describes; married; is_responsible_for; is_thankful_to; is,dragon; country; knight; knight; princesss_release; knight; thankful,7,7,3,5,7,7,0.0,14,50.0,0.0,1.0,3.5294117647058822,7,7,1.7142857142857142,0.3333333333333333,1,7,1.0
24,primary,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,knight; knight; knight; knight; princess,wants_to_free; wants_to_marry; kills; is_thankful_to; is_thankful_to,princess; princess; dragon; princess; knight,5,5,2,3,3,4,0.0,16,31.25,0.0,1.0,4.222222222222222,3,5,1.3333333333333333,1.6666666666666667,1,3,1.0
24,primary,"A young child with a vivid imagination and a love for all things sweet, who eagerly awaits each birthday cake creation",knight; knight; knight; princess; knight; princess,wants_to_marry; has_armor; was_unfamiliar_with; married; is_thankful_to; is_thankful_to,princess; armor; country; knight; princess; knight,6,6,2,4,4,5,0.0,21,28.57142857142857,0.047619047619047616,0.9047619047619048,4.619047619047619,4,6,1.5,1.0,1,4,1.0
25,primary,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,knight; knight; knight; knight; princess; princess,kills; fights_with; is_thankful_to; marries; is_thankful_to; marries,dragon; dragon; princess; princess; knight; knight,6,6,2,3,3,4,0.0,16,37.5,0.0,1.0,5.3125,3,6,1.3333333333333333,2.0,1,3,1.0
25,primary,A curious and adventurous child who looks forward to every outdoor lesson with excitement,knight; beautiful; princess; princess,is; describes; married; is,brave; princess; knight; thankful,4,4,3,4,5,3,0.0,14,28.57142857142857,0.0,1.0,5.428571428571429,5,4,1.6,0.4,1,5,1.0
26,primary,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,knight; young; princess; princess; princess,rode_through; describes; married; is; was_thankful_to,forest; dragon; knight; thankful; knight,5,5,3,4,6,5,0.0,17,29.411764705882355,0.0,0.9411764705882353,4.647058823529412,6,5,1.3333333333333333,0.3333333333333333,2,4,0.6666666666666666
26,primary,A nine-year-old girl struggling with reading comprehension but shows great enthusiasm for learning.,knight; dragon; princess; princess; princess,is; fights_for; married; is; thankful,princess; life; knight; thankful; knight,5,5,3,4,5,4,0.0,13,38.46153846153847,0.06666666666666667,1.0,5.6,5,5,1.2,0.5,2,3,0.6
27,primary,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,princess; dragon; princess,married; appears; is_thankful_to,knight; suddenly; knight,3,3,2,2,4,3,0.0,13,23.076923076923077,0.0,0.9333333333333333,5.133333333333334,4,3,1.0,0.5,2,2,0.5
27,primary,A young child who dreams of becoming a zookeeper and loves learning about different animals,knight; knight; dragon; princess,is_responsible_for; married; fought_for; is_thankful_to,princess; princess; life; knight,4,4,3,3,4,4,0.0,15,26.666666666666668,0.0,0.9333333333333333,5.133333333333334,4,4,1.0,0.6666666666666666,2,2,0.5
28,primary,A 6-year-old child with anxiety and social communication difficulties,dragon; knight; princess; knight; princess; knight,kidnapping; rode_through; married; is_responsible_for; is_thankful_to; fights,princess; forest; knight; princess; knight; dragon,6,6,3,4,4,6,0.0,9,66.66666666666666,0.0,1.0,5.363636363636363,4,6,2.0,1.0,1,4,1.0
28,primary,A creative and imaginative fifth grader who loves to help design and decorate the reading spaces,knight; knight; dragon; princess; princess,marries; fights_for; fought_for; thankful; marries,princess; princess; life; knight; knight,5,5,3,3,4,4,0.0,16,31.25,0.0,0.9375,5.0625,4,5,1.0,0.8333333333333334,2,2,0.5
29,primary,An imaginative elementary school student with a pet iguana and a love for adventure stories,dragon; knight; knight; princess; princess; knight; princess,is_in_conflict_with; wants_to_free; wants_to_marry; has_emotion; is_thankful_toward; is_rewarded_by; marries,knight; princess; princess; thankful; knight; princess; knight,7,7,3,3,4,7,0.0,15,46.666666666666664,0.06666666666666667,0.9333333333333333,5.133333333333334,4,7,1.5,1.1666666666666667,1,4,1.0
29,primary,A lively ten-year-old who adores reading and regularly reviews books on her YouTube channel,princess; princess; princess; princess; knight,is_rescued_by; lives_in; marries; is_thankful_to; is_rescuer_of,knight; castle; knight; knight; princess,5,5,2,3,3,5,0.0,14,35.714285714285715,0.0,1.0,4.75,3,5,1.3333333333333333,1.6666666666666667,1,3,1.0
30,primary,An eager 7-year old boy who enjoys reading more than playing video games,dragon; knight; princess; knight; princess,kidnapping; hurried_after; married; was_thankful_for; was_thankful_to,princess; dragon; knight; princess; knight,5,5,3,3,3,5,0.0,13,38.46153846153847,0.0,1.0,4.214285714285714,3,5,2.0,1.6666666666666667,1,3,1.0
30,primary,an aspiring child-chef who participated in the first season of MasterChef Junior (Brazil).,knight; princess; knight; princess,is; married; wears; is,unfamiliar; knight; armor; thankful,4,4,2,4,5,3,0.0,13,30.76923076923077,0.0,1.0,5.285714285714286,5,4,1.6,0.4,1,5,1.0
31,primary,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,knight; knight; knight; armor; knight; princess; knight; princess,wants_to_marry; engages_in_battle_with; kills; becomes; is_thanked_by; married; has_received_gratitude_from; is_thankful_to,princess; dragon; dragon; scorched; princess; knight; princess; knight,8,8,3,4,5,8,0.0,16,50.0,0.0,0.9375,5.3125,5,8,1.2,0.8,2,3,0.6
31,primary,A young child who enjoys playing simple and colorful board games with their older sibling,princess; armor; dragon; princess; princess,married; was; fought_for; thankful; is_thankful_to,knight; scorched; life; knight; knight,5,5,3,3,6,5,0.0,15,33.33333333333333,0.0,1.0,5.0,6,5,1.0,0.3333333333333333,3,2,0.3333333333333333
32,primary,A preschooler who loves being read to and discusses the pictures in the books,knight; knight; princess; princess,wants_to_marry; kills; married; is_thankful_to,princess; dragon; knight; knight,4,4,2,3,3,4,0.0,14,28.57142857142857,0.0,0.9285714285714286,4.571428571428571,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
32,primary,A child with a sweet tooth who has dietary restrictions and relies on the dietitian for tasty dessert alternatives,dragon; knight; armor; knight; dragon; princess,fights_for; describes; is_scornched_by; has_mount; kidnapping; marries,death; unfamiliar; dragon; horse; princess; knight,6,6,4,6,7,6,0.0,19,31.57894736842105,0.0,0.9473684210526315,5.052631578947368,7,6,1.7142857142857142,0.2857142857142857,1,7,1.0
33,primary,A shy and anxious preschooler who is struggling with separation anxiety,knight_vs_dragon_battle; dragon; dragon; princess; princess; princess,is_fought_for; kidnapping; scorches; feeling; married; is_thankful_to,death; princess; armor; thankful; knight; knight,6,6,3,5,7,6,0.0,11,54.54545454545454,-0.09090909090909091,1.0,5.545454545454546,7,6,1.4285714285714286,0.2857142857142857,2,5,0.7142857142857143
33,primary,A young child who looks up to the basketball team captain and wants to learn math,thankful; dragon; dragon; princess; princess,applies_to; kidnapping; appeared; was_thankful_to; married,princess; princess; forest; knight; knight,5,5,3,3,5,5,0.0,16,31.25,0.0,0.9375,4.125,5,5,1.6,0.5,1,5,1.0
34,primary,A timid 8-year-old child who is afraid of the water but eager to learn swimming,young; princess; princess; princess,describes; is; married; is,knight; young; knight; thankful,4,4,2,3,4,3,0.0,15,26.666666666666668,0.0,1.0,3.7058823529411766,4,4,2.0,0.6666666666666666,1,4,1.0
34,primary,A curious and empathetic child who becomes the designated first aider in their friend group,princess; dragon; young knight; knight; knight; knight; knight; princess; princess,is thankful to; kidnaps; rides_through; wants_to_marry; wears; is; marries; is; marries,knight; princess; forest; princess; armor; thankful; princess; thankful; knight,9,9,4,5,7,7,0.0,15,60.0,0.0,1.0,5.133333333333334,7,9,1.7142857142857142,0.42857142857142855,2,5,0.7142857142857143
35,primary,A primary school student who serves as the first reader and critic of every new book,knight; knight; knight; princess; princess,fights_with; kills; is_responsible_for; is_thankful_to; marries,dragon; dragon; princess; knight; knight,5,5,2,3,3,5,0.0,16,31.25,0.0,1.0,4.3125,3,5,1.3333333333333333,1.6666666666666667,1,3,1.0
35,primary,A young child with a thirst for knowledge and a love for bedtime stories,princess; knight; dragon; princess; princess; princess; knight,is; killed; fought_for; married; is; is_thankful_to; is_freed_by,beautiful; dragon; death; knight; thankful; knight; princess,7,7,3,6,6,6,0.0,14,50.0,0.07142857142857142,0.7857142857142857,4.214285714285714,6,7,1.6666666666666667,0.4666666666666667,1,6,1.0
36,primary,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,knight; young; princess; knight; princess,is affected by; describes; married; is thanked by; is,scorched armor; knight; knight; princess; thankful,5,5,3,4,5,5,0.0,19,26.31578947368421,0.0,0.9473684210526315,5.2105263157894735,5,5,1.6,0.5,1,5,1.0
36,primary,A compassionate student who volunteers to disinfect the classroom to protect the child's health,knight; princess; knight; princess,received_thanks_from; was_thankful_to; travels_through; married,princess; knight; forest; knight,4,4,2,3,3,4,0.0,14,28.57142857142857,0.0,0.8666666666666667,5.4,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
37,primary,A shy and introverted third-grader who discovers the joy of reading through the librarian's recommendations,princess; dragon; dragon; dragon; armor; knight; knight; princess; princess,is thankful to; kidnaps; kidnaps; fights_for; is_sc scorched; is thanked by; marries; is; marries,knight; beautiful; princess; life; knight; princess; princess; thankful; knight,9,9,4,5,7,7,0.0,15,60.0,0.0,0.9411764705882353,5.352941176470588,7,9,1.7142857142857142,0.42857142857142855,1,7,1.0
37,primary,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,princess; dragon; knight; knight; princess,was; attacked; wants_to_free; was; married,thankful; knight; princess; thankful; knight,5,5,3,3,4,4,0.0,15,33.33333333333333,0.0,1.0,5.117647058823529,4,5,2.0,0.8333333333333334,1,4,1.0
38,primary,An elementary school student who just started a project on plant life cycles and ecology,dragon; princess; princess; princess,fought_with; is; married; was_thankful_to,knight; young; knight; knight,4,4,2,2,4,4,0.0,15,26.666666666666668,0.0,1.0,4.933333333333334,4,4,1.5,0.6666666666666666,1,4,1.0
39,primary,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,knight; dragon; princess; princess; knight; princess,is_thanked_by; captures; is; is_thankful_to; is_married_to; marries,princess; princess; beautiful; knight; princess; knight,6,6,3,3,4,6,0.0,18,33.33333333333333,0.0,1.0,5.35,4,6,1.5,1.0,1,4,1.0
40,primary,An elementary school student who is motivated to read in order to earn rewards at the local business,knight; knight; armor; forest; young; princess; princess; princess; knight,kills; is_thankful_to; is_destroyed_by; contains; describes; thankful; is_thankful_to; marries; thankful,dragon; princess; dragon; knight; knight; knight; knight; knight; princess,9,9,5,3,6,7,0.0,18,50.0,0.0,0.9444444444444444,4.611111111111111,6,9,1.6666666666666667,0.6,1,6,1.0
42,primary,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,dragon; knight; knight; princess; princess,kidnapping; rode_through; is_responsible_for; is_thankful_to; marries,princess; forest; princess; knight; knight,5,5,3,3,4,5,0.0,16,31.25,0.0,1.0,4.444444444444445,4,5,1.5,0.8333333333333334,1,4,1.0
43,primary,A 3-year-old child who struggles with articulation and speech sound production,knight; knight; knight; princess,wants_to_marry; kills; marries; is_thankful_to,princess; dragon; princess; knight,4,4,2,3,3,4,0.0,11,36.36363636363637,0.0,1.0,5.076923076923077,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
44,primary,a 10-year-old kid who has learned little programming,young knight; knight; knight; country; princess; princess; knight,is; fights_with; is_thankful_to; is; married; is_thankful_to; married,unfamiliar; dragon; princess; unfamiliar; knight; knight; princess,7,7,4,4,6,4,0.0,8,87.5,0.0,1.0,4.3,6,7,1.3333333333333333,0.4666666666666667,2,3,0.5
